instance_id,tree_type,area_pixels,bbox_x,bbox_y,bbox_x2,bbox_y2,bbox_width,bbox_height,centroid_x,centroid_y
314,Tree - jenis belum teridentifikasi,146,1940,1580,1952,1597,13,18,1945.85,1588.93
315,Tree - jenis belum teridentifikasi,1222,2005,1563,2043,1613,39,51,2022.84,1590.15
316,Tree - jenis belum teridentifikasi,67,1989,1587,1998,1598,10,12,1994.15,1592.84
317,Tree - jenis belum teridentifikasi,170,1976,1586,1990,1604,15,19,1982.79,1595.25
318,Tree - jenis belum teridentifikasi,169,614,1587,628,1601,15,15,620.58,1594.69
319,Tree - jenis belum teridentifikasi,181,1865,1592,1894,1605,30,14,1880.8,1598.02
320,Tree - jenis belum teridentifikasi,332,605,1601,631,1622,27,22,620.65,1611.99
321,Tree - jenis belum teridentifikasi,199,1010,1602,1023,1619,14,18,1016.15,1610.77
322,Tree - jenis belum teridentifikasi,335,1933,1599,1952,1629,20,31,1943.28,1615.7
323,Tree - jenis belum teridentifikasi,382,580,1602,610,1624,31,23,594.43,1613.39
324,Tree - jenis belum teridentifikasi,10201,1021,1564,1144,1680,124,117,1077.01,1621.09
325,Tree - jenis belum teridentifikasi,291,1812,1613,1836,1634,25,22,1823.62,1624.23
326,Tree - jenis belum teridentifikasi,853,1994,1610,2030,1639,37,30,2012.83,1625.43
327,Tree - jenis belum teridentifikasi,260,541,1620,561,1646,21,27,549.5,1633.99
328,Tree - jenis belum teridentifikasi,149,576,1623,588,1636,13,14,581.99,1629.13
329,Tree - jenis belum teridentifikasi,468,587,1619,615,1640,29,22,601.09,1630.76
330,Tree - jenis belum teridentifikasi,141,1929,1628,1943,1646,15,19,1935.71,1637.58
331,Tree - jenis belum teridentifikasi,132,378,1632,393,1641,16,10,385.55,1635.89
332,Tree - jenis belum teridentifikasi,4726,828,1589,917,1674,90,86,872.87,1638.16
333,Tree - jenis belum teridentifikasi,2001,394,1620,458,1685,65,66,421.96,1647.29
334,Tree - jenis belum teridentifikasi,436,489,1626,518,1655,30,30,503.85,1643.05
335,Tree - jenis belum teridentifikasi,472,560,1626,585,1658,26,33,573.34,1643.47
336,Tree - jenis belum teridentifikasi,684,584,1639,617,1663,34,25,599.04,1650.61
337,Tree - jenis belum teridentifikasi,902,1961,1619,1999,1663,39,45,1982.25,1646.36
338,Tree - jenis belum teridentifikasi,532,14,1637,39,1667,26,31,27.41,1651.33
339,Tree - jenis belum teridentifikasi,493,46,1633,65,1664,20,32,55.97,1648.21
340,Tree - jenis belum teridentifikasi,865,432,1635,468,1675,37,41,452.26,1656.66
341,Tree - jenis belum teridentifikasi,266,2015,1646,2034,1663,20,18,2023.97,1655.88
342,Tree - jenis belum teridentifikasi,1296,66,1625,108,1673,43,49,85.96,1653.36
343,Tree - jenis belum teridentifikasi,93,612,1665,619,1679,8,15,615.33,1671.95
344,Tree - jenis belum teridentifikasi,184,9,1674,24,1692,16,19,15.72,1682.2
345,Tree - jenis belum teridentifikasi,214,177,1667,203,1688,27,22,192.72,1677.92
346,Tree - jenis belum teridentifikasi,113,255,1673,264,1687,10,15,259.5,1679.63
347,Tree - jenis belum teridentifikasi,516,823,1668,853,1698,31,31,836.67,1681.24
348,Tree - jenis belum teridentifikasi,673,438,1664,474,1695,37,32,459.64,1680.44
349,Tree - jenis belum teridentifikasi,1806,853,1664,912,1710,60,47,878.7,1685.1
350,Tree - jenis belum teridentifikasi,112,157,1678,169,1693,13,16,162.96,1684.96
351,Tree - jenis belum teridentifikasi,2497,24,1657,101,1710,78,54,61.34,1684.85
352,Tree - jenis belum teridentifikasi,209,393,1677,406,1697,14,21,398.89,1687.93
353,Tree - jenis belum teridentifikasi,464,228,1674,254,1701,27,28,240.31,1688.47
354,Tree - jenis belum teridentifikasi,47,609,1682,618,1691,10,10,612.94,1687.62
355,Tree - jenis belum teridentifikasi,82,99,1694,106,1712,8,19,102.52,1703.82
356,Tree - jenis belum teridentifikasi,135,842,1686,854,1705,13,20,848.87,1696.84
357,Tree - jenis belum teridentifikasi,893,416,1681,458,1718,43,38,435.3,1701.91
358,Tree - jenis belum teridentifikasi,30,615,1709,620,1715,6,7,617.2,1711.87
359,Tree - jenis belum teridentifikasi,808,392,1684,425,1729,34,46,407.99,1710.86
360,Tree - jenis belum teridentifikasi,1330,871,1702,906,1751,36,50,888.61,1723.37
361,Tree - jenis belum teridentifikasi,175,115,1719,137,1728,23,10,125.74,1723.59
362,Tree - jenis belum teridentifikasi,223,837,1713,856,1731,20,19,847.52,1723.1
363,Tree - jenis belum teridentifikasi,33,2032,1721,2037,1727,6,7,2034.33,1724.52
364,Tree - jenis belum teridentifikasi,154,218,1719,231,1731,14,13,224.36,1725.48
365,Tree - jenis belum teridentifikasi,386,849,1716,870,1745,22,30,861.02,1729.56
366,Tree - jenis belum teridentifikasi,1790,783,1688,828,1762,46,75,801.55,1725.31
367,Tree - jenis belum teridentifikasi,36,1986,1725,1991,1733,6,9,1988.67,1729.11
368,Tree - jenis belum teridentifikasi,1251,370,1702,408,1756,39,55,386.57,1730.38
369,Tree - jenis belum teridentifikasi,217,813,1729,843,1744,31,16,830.51,1738.65
370,Tree - jenis belum teridentifikasi,2700,424,1696,491,1784,68,89,457.95,1737.27
371,Tree - jenis belum teridentifikasi,185,217,1732,230,1748,14,17,223.48,1739.01
372,Tree - jenis belum teridentifikasi,502,407,1729,431,1756,25,28,418.35,1742.2
373,Tree - jenis belum teridentifikasi,33,1846,1742,1853,1748,8,7,1849.39,1745.0
374,Tree - jenis belum teridentifikasi,54,1870,1744,1878,1754,9,11,1873.3,1747.76
375,Tree - jenis belum teridentifikasi,70,768,1744,776,1757,9,14,770.81,1748.94
376,Tree - jenis belum teridentifikasi,222,858,1740,871,1764,14,25,864.03,1751.71
377,Tree - jenis belum teridentifikasi,78,231,1747,239,1758,9,12,235.27,1752.44
378,Tree - jenis belum teridentifikasi,52,1008,1746,1015,1755,8,10,1012.15,1750.73
379,Tree - jenis belum teridentifikasi,129,651,1751,663,1766,13,16,656.81,1756.96
380,Tree - jenis belum teridentifikasi,198,1723,1751,1748,1767,26,17,1737.0,1758.48
381,Tree - jenis belum teridentifikasi,546,419,1746,443,1787,25,42,433.04,1765.91
382,Tree - jenis belum teridentifikasi,43,1714,1756,1723,1763,10,8,1718.81,1759.07
383,Tree - jenis belum teridentifikasi,838,387,1746,428,1780,42,35,407.53,1763.75
384,Tree - jenis belum teridentifikasi,34,824,1759,833,1763,10,5,828.56,1761.35
385,Tree - jenis belum teridentifikasi,47,192,1755,197,1766,6,12,194.45,1761.34
386,Tree - jenis belum teridentifikasi,230,843,1750,858,1775,16,26,849.72,1763.24
387,Tree - jenis belum teridentifikasi,386,782,1756,805,1782,24,27,791.94,1769.84
388,Tree - jenis belum teridentifikasi,80,577,1768,591,1774,15,7,584.19,1770.6
389,Tree - jenis belum teridentifikasi,351,864,1751,882,1785,19,35,872.99,1769.6
390,Tree - jenis belum teridentifikasi,207,342,1763,353,1787,12,25,347.75,1774.6
391,Tree - jenis belum teridentifikasi,31,625,1781,631,1786,7,6,627.45,1783.1
392,Tree - jenis belum teridentifikasi,100,32,1777,40,1789,9,13,36.01,1782.97
393,Tree - jenis belum teridentifikasi,359,843,1773,864,1799,22,27,853.75,1786.41
394,Tree - jenis belum teridentifikasi,156,419,1780,432,1793,14,14,425.9,1786.06
395,Tree - jenis belum teridentifikasi,147,2034,1786,2047,1801,14,16,2041.03,1793.28
396,Tree - jenis belum teridentifikasi,74,399,1786,415,1793,17,8,405.91,1790.03
397,Tree - jenis belum teridentifikasi,153,451,1785,464,1798,14,14,457.06,1791.39
398,Tree - jenis belum teridentifikasi,26,628,1792,634,1796,7,5,630.96,1793.69
399,Tree - jenis belum teridentifikasi,307,424,1787,450,1803,27,17,438.88,1795.22
400,Tree - jenis belum teridentifikasi,180,817,1789,841,1807,25,19,828.67,1797.96
401,Tree - jenis belum teridentifikasi,161,860,1786,874,1802,15,17,867.55,1794.02
402,Tree - jenis belum teridentifikasi,562,332,1788,369,1814,38,27,351.01,1803.32
403,Tree - jenis belum teridentifikasi,442,768,1781,792,1812,25,32,778.89,1798.03
404,Tree - jenis belum teridentifikasi,164,803,1807,822,1823,20,17,813.15,1815.29
405,Tree - jenis belum teridentifikasi,34,831,1812,837,1817,7,6,834.18,1814.56
406,Tree - jenis belum teridentifikasi,50,384,1811,389,1821,6,11,385.96,1816.24
407,Tree - jenis belum teridentifikasi,92,847,1805,856,1822,10,18,851.11,1814.36
408,Tree - jenis belum teridentifikasi,58,410,1816,420,1822,11,7,414.81,1819.03
409,Tree - jenis belum teridentifikasi,250,2030,1816,2047,1838,18,23,2038.98,1826.23
410,Tree - jenis belum teridentifikasi,1178,768,1796,807,1846,40,51,785.89,1825.66
411,Tree - jenis belum teridentifikasi,126,816,1820,829,1840,14,21,821.87,1832.46
412,Tree - jenis belum teridentifikasi,131,850,1830,866,1842,17,13,859.17,1836.49
413,Tree - jenis belum teridentifikasi,389,779,1840,810,1856,32,17,795.42,1846.82
414,Tree - jenis belum teridentifikasi,152,820,1840,833,1857,14,18,827.22,1847.68
415,Tree - jenis belum teridentifikasi,30,621,1848,627,1853,7,6,624.2,1850.53
416,Tree - jenis belum teridentifikasi,275,832,1831,848,1858,17,28,840.53,1845.96
417,Tree - jenis belum teridentifikasi,67,1687,1850,1696,1859,10,10,1692.09,1854.72
418,Tree - jenis belum teridentifikasi,106,2031,1853,2047,1862,17,10,2039.26,1857.14
419,Tree - jenis belum teridentifikasi,623,837,1843,872,1874,36,32,857.59,1860.65
420,Tree - jenis belum teridentifikasi,319,806,1852,831,1875,26,24,818.18,1865.5
421,Tree - jenis belum teridentifikasi,2100,768,1847,820,1908,53,62,786.61,1877.67
422,Tree - jenis belum teridentifikasi,541,823,1875,847,1904,25,30,835.79,1888.85
423,Tree - jenis belum teridentifikasi,355,847,1873,870,1894,24,22,858.23,1884.04
424,Tree - jenis belum teridentifikasi,514,796,1885,825,1914,30,30,813.34,1901.1
425,Tree - jenis belum teridentifikasi,144,1288,1902,1302,1913,15,12,1294.98,1907.4
426,Tree - jenis belum teridentifikasi,42,602,1919,611,1925,10,7,606.12,1922.24
427,Tree - jenis belum teridentifikasi,1415,768,1907,805,1954,38,48,783.5,1929.1
428,Tree - jenis belum teridentifikasi,38,1089,1929,1095,1935,7,7,1091.74,1931.61
429,Tree - jenis belum teridentifikasi,1570,388,1908,427,1963,40,56,404.37,1937.67
430,Tree - jenis belum teridentifikasi,318,818,1933,844,1953,27,21,832.12,1945.52
431,Tree - jenis belum teridentifikasi,1453,835,1928,891,1968,57,41,862.51,1946.59
432,Tree - jenis belum teridentifikasi,120,53,1941,62,1955,10,15,57.59,1947.91
433,Tree - jenis belum teridentifikasi,3906,320,1901,387,1982,68,82,359.5,1942.02
434,Tree - jenis belum teridentifikasi,536,817,1952,848,1974,32,23,831.39,1962.78
435,Tree - jenis belum teridentifikasi,90,588,1961,599,1975,12,15,593.54,1967.47
436,Tree - jenis belum teridentifikasi,33,69,1967,74,1974,6,8,72.0,1970.27
437,Tree - jenis belum teridentifikasi,678,336,1979,370,2005,35,27,351.92,1990.32
438,Tree - jenis belum teridentifikasi,1227,837,1963,888,2002,52,40,863.48,1981.04
439,Tree - jenis belum teridentifikasi,329,812,1976,839,1996,28,21,825.47,1987.64
440,Tree - jenis belum teridentifikasi,2055,767,1966,816,2019,50,54,788.84,1994.11
441,Tree - jenis belum teridentifikasi,326,857,2008,886,2022,30,15,871.17,2014.83
442,Tree - jenis belum teridentifikasi,1340,799,1997,850,2042,52,46,824.1,2017.98
443,Tree - jenis belum teridentifikasi,70,847,2015,854,2029,8,15,850.53,2023.86
444,Tree - jenis belum teridentifikasi,70,1339,2025,1354,2030,16,6,1346.1,2027.07
445,Tree - jenis belum teridentifikasi,221,625,2013,639,2034,15,22,631.09,2024.98
446,Tree - jenis belum teridentifikasi,28,723,2025,728,2031,6,7,725.75,2028.11
447,Tree - jenis belum teridentifikasi,21,712,2026,716,2031,5,6,713.71,2028.9
448,Tree - jenis belum teridentifikasi,62,1963,2026,1975,2035,13,10,1968.19,2032.18
449,Tree - jenis belum teridentifikasi,294,742,2014,766,2047,25,34,754.19,2034.98
450,Tree - jenis belum teridentifikasi,3013,435,2007,554,2047,120,41,492.33,2031.55
451,Tree - jenis belum teridentifikasi,849,524,2009,571,2041,48,33,546.3,2026.21
452,Tree - jenis belum teridentifikasi,1213,760,2020,824,2047,65,28,787.23,2035.36
453,Tree - jenis belum teridentifikasi,55,804,2032,816,2037,13,6,809.27,2034.91
454,Tree - jenis belum teridentifikasi,522,1355,2033,1406,2047,52,15,1375.16,2041.7
455,Tree - jenis belum teridentifikasi,1748,1455,2019,1538,2047,84,29,1500.42,2035.89
456,Tree - jenis belum teridentifikasi,308,1635,2034,1664,2047,30,14,1649.02,2041.9
457,Tree - jenis belum teridentifikasi,130,1813,2033,1827,2047,15,15,1821.16,2040.83
