instance_id,tree_type,area_pixels,bbox_x,bbox_y,bbox_x2,bbox_y2,bbox_width,bbox_height,centroid_x,centroid_y
328,Tree - jenis belum teridentifikasi,165,641,778,665,789,25,12,651.72,783.21
329,Tree - jenis belum teridentifikasi,498,896,768,920,795,25,28,907.19,783.85
330,Tree - jenis belum teridentifikasi,1400,316,761,365,804,50,44,340.92,781.62
331,Tree - jenis belum teridentifikasi,519,856,774,887,799,32,26,871.69,785.86
332,Tree - jenis belum teridentifikasi,622,1020,769,1049,812,30,44,1033.37,788.83
333,Tree - jenis belum teridentifikasi,1890,366,768,417,817,52,50,395.44,787.54
334,Tree - jenis belum teridentifikasi,62,1112,782,1120,791,9,10,1115.63,786.76
335,Tree - jenis belum teridentifikasi,2562,414,762,478,818,65,57,443.73,790.25
336,Tree - jenis belum teridentifikasi,355,667,775,691,799,25,25,680.96,788.44
337,Tree - jenis belum teridentifikasi,193,1515,780,1527,799,13,20,1521.33,790.38
338,Tree - jenis belum teridentifikasi,453,1383,768,1413,796,31,29,1399.63,784.74
339,Tree - jenis belum teridentifikasi,248,1469,783,1487,803,19,21,1478.36,792.75
340,Tree - jenis belum teridentifikasi,102,1437,786,1449,803,13,18,1441.63,792.22
341,Tree - jenis belum teridentifikasi,1514,920,761,973,808,54,48,942.18,788.33
342,Tree - jenis belum teridentifikasi,52,721,790,726,800,6,11,723.21,795.27
343,Tree - jenis belum teridentifikasi,4654,10,752,100,841,91,90,48.33,795.03
344,Tree - jenis belum teridentifikasi,121,981,791,996,801,16,11,987.93,796.23
345,Tree - jenis belum teridentifikasi,70,640,792,648,803,9,12,643.61,797.63
346,Tree - jenis belum teridentifikasi,80,291,796,303,809,13,14,298.29,801.14
347,Tree - jenis belum teridentifikasi,471,1188,785,1213,815,26,31,1199.24,799.03
348,Tree - jenis belum teridentifikasi,20,616,803,620,808,5,6,617.85,805.3
349,Tree - jenis belum teridentifikasi,491,885,795,917,819,33,25,898.63,806.79
350,Tree - jenis belum teridentifikasi,50,1497,801,1503,811,7,11,1499.56,805.7
351,Tree - jenis belum teridentifikasi,154,1512,799,1526,814,15,16,1519.34,806.37
352,Tree - jenis belum teridentifikasi,2913,1625,766,1690,839,66,74,1661.85,801.88
353,Tree - jenis belum teridentifikasi,744,810,790,849,816,40,27,827.81,803.06
354,Tree - jenis belum teridentifikasi,1443,1051,788,1098,843,48,56,1076.77,811.92
355,Tree - jenis belum teridentifikasi,1726,339,789,394,834,56,46,364.39,813.05
356,Tree - jenis belum teridentifikasi,1052,307,793,339,838,33,46,324.39,814.48
357,Tree - jenis belum teridentifikasi,948,758,787,787,846,30,60,775.63,815.38
358,Tree - jenis belum teridentifikasi,452,912,804,940,826,29,23,924.49,814.61
359,Tree - jenis belum teridentifikasi,58,636,817,642,828,7,12,639.28,821.43
360,Tree - jenis belum teridentifikasi,86,1488,815,1500,824,13,10,1494.51,819.29
361,Tree - jenis belum teridentifikasi,248,817,816,840,827,24,12,829.38,821.69
362,Tree - jenis belum teridentifikasi,288,871,817,887,840,17,24,878.58,827.76
363,Tree - jenis belum teridentifikasi,467,1164,815,1195,841,32,27,1180.45,827.1
364,Tree - jenis belum teridentifikasi,105,1516,818,1532,836,17,19,1525.08,828.33
365,Tree - jenis belum teridentifikasi,241,957,824,978,841,22,18,967.31,832.25
366,Tree - jenis belum teridentifikasi,1983,22,821,82,870,61,50,53.82,845.2
367,Tree - jenis belum teridentifikasi,611,809,827,839,859,31,33,821.86,839.18
368,Tree - jenis belum teridentifikasi,37,983,835,990,841,8,7,986.86,838.3
369,Tree - jenis belum teridentifikasi,147,922,834,936,846,15,13,928.72,840.28
370,Tree - jenis belum teridentifikasi,345,1152,817,1171,851,20,35,1158.79,839.0
371,Tree - jenis belum teridentifikasi,737,79,824,112,857,34,34,96.5,841.13
372,Tree - jenis belum teridentifikasi,1915,560,806,610,863,51,58,587.57,835.74
373,Tree - jenis belum teridentifikasi,299,301,839,324,857,24,19,311.22,846.99
374,Tree - jenis belum teridentifikasi,145,328,842,346,854,19,13,337.5,847.7
375,Tree - jenis belum teridentifikasi,437,132,833,155,861,24,29,141.26,848.0
376,Tree - jenis belum teridentifikasi,140,483,849,498,861,16,13,491.53,855.62
377,Tree - jenis belum teridentifikasi,85,1464,851,1474,860,11,10,1469.32,855.54
378,Tree - jenis belum teridentifikasi,173,464,853,481,864,18,12,472.34,858.21
379,Tree - jenis belum teridentifikasi,36,969,857,975,863,7,7,972.33,859.81
380,Tree - jenis belum teridentifikasi,160,1145,851,1161,870,17,20,1153.11,861.36
381,Tree - jenis belum teridentifikasi,363,73,851,98,872,26,22,83.47,861.44
382,Tree - jenis belum teridentifikasi,88,424,859,432,870,9,12,428.33,864.76
383,Tree - jenis belum teridentifikasi,32,956,862,964,867,9,6,959.66,864.81
384,Tree - jenis belum teridentifikasi,450,768,848,783,885,16,38,774.18,868.56
385,Tree - jenis belum teridentifikasi,672,1208,848,1238,882,31,35,1221.44,865.27
386,Tree - jenis belum teridentifikasi,370,140,857,167,874,28,18,153.39,866.04
387,Tree - jenis belum teridentifikasi,478,289,849,317,878,29,30,300.36,866.73
388,Tree - jenis belum teridentifikasi,1587,177,848,248,889,72,42,212.06,869.45
389,Tree - jenis belum teridentifikasi,265,357,870,372,895,16,26,363.4,881.49
390,Tree - jenis belum teridentifikasi,68,425,871,432,880,8,10,428.81,875.31
391,Tree - jenis belum teridentifikasi,462,1245,854,1265,890,21,37,1254.52,874.6
392,Tree - jenis belum teridentifikasi,810,18,860,55,893,38,34,34.66,876.44
393,Tree - jenis belum teridentifikasi,204,1280,868,1301,887,22,20,1289.25,877.91
394,Tree - jenis belum teridentifikasi,488,147,874,172,897,26,24,158.64,884.5
395,Tree - jenis belum teridentifikasi,373,1473,872,1491,895,19,24,1481.17,885.24
396,Tree - jenis belum teridentifikasi,373,1589,878,1612,902,24,25,1601.47,887.82
397,Tree - jenis belum teridentifikasi,287,1490,872,1508,895,19,24,1497.89,885.45
398,Tree - jenis belum teridentifikasi,279,1510,873,1532,895,23,23,1518.7,886.97
399,Tree - jenis belum teridentifikasi,121,371,888,392,895,22,8,381.99,892.45
400,Tree - jenis belum teridentifikasi,39,1452,888,1457,895,6,8,1454.23,892.13
401,Tree - jenis belum teridentifikasi,32,705,889,710,895,6,7,707.31,892.34
402,Tree - jenis belum teridentifikasi,38,716,891,725,895,10,5,719.95,893.5
403,Tree - jenis belum teridentifikasi,305,760,885,780,910,21,26,771.45,896.3
404,Tree - jenis belum teridentifikasi,201,1272,887,1290,904,19,18,1279.49,893.73
405,Tree - jenis belum teridentifikasi,778,1523,866,1559,909,37,44,1540.93,889.69
406,Tree - jenis belum teridentifikasi,521,125,882,155,912,31,31,139.1,899.28
407,Tree - jenis belum teridentifikasi,65,856,898,867,907,12,10,861.34,902.6
408,Tree - jenis belum teridentifikasi,96,1232,901,1243,912,12,12,1236.22,907.3
409,Tree - jenis belum teridentifikasi,492,86,896,114,921,29,26,100.37,907.67
410,Tree - jenis belum teridentifikasi,211,608,899,621,929,14,31,613.8,911.94
411,Tree - jenis belum teridentifikasi,90,1524,905,1534,914,11,10,1529.02,909.32
412,Tree - jenis belum teridentifikasi,307,70,905,91,923,22,19,80.68,914.64
413,Tree - jenis belum teridentifikasi,154,1536,909,1551,921,16,13,1544.62,915.14
414,Tree - jenis belum teridentifikasi,129,503,913,511,928,9,16,507.33,920.22
415,Tree - jenis belum teridentifikasi,83,897,915,908,929,12,15,902.46,920.36
416,Tree - jenis belum teridentifikasi,172,1218,911,1232,928,15,18,1224.06,918.95
417,Tree - jenis belum teridentifikasi,156,1233,914,1247,936,15,23,1241.37,927.21
418,Tree - jenis belum teridentifikasi,765,797,928,832,958,36,31,811.67,943.93
419,Tree - jenis belum teridentifikasi,48,666,942,676,947,11,6,670.56,944.48
420,Tree - jenis belum teridentifikasi,31,760,943,764,951,5,9,762.06,947.03
421,Tree - jenis belum teridentifikasi,1468,1192,904,1246,960,55,57,1214.19,935.51
422,Tree - jenis belum teridentifikasi,77,1270,943,1279,954,10,12,1275.77,948.16
423,Tree - jenis belum teridentifikasi,24,1304,949,1310,953,7,5,1306.83,950.58
424,Tree - jenis belum teridentifikasi,208,400,944,418,960,19,17,408.42,952.7
425,Tree - jenis belum teridentifikasi,494,898,945,930,970,33,26,913.41,957.54
426,Tree - jenis belum teridentifikasi,125,835,953,851,964,17,12,843.61,958.57
427,Tree - jenis belum teridentifikasi,67,606,958,614,968,9,11,609.7,962.64
428,Tree - jenis belum teridentifikasi,46,934,962,942,967,9,6,938.28,964.48
429,Tree - jenis belum teridentifikasi,124,750,961,763,976,14,16,757.09,970.01
430,Tree - jenis belum teridentifikasi,84,1066,957,1078,977,13,21,1071.88,967.94
431,Tree - jenis belum teridentifikasi,1247,789,958,836,1001,48,44,810.79,979.52
432,Tree - jenis belum teridentifikasi,1457,1203,960,1249,1004,47,45,1227.76,980.76
433,Tree - jenis belum teridentifikasi,436,498,976,527,998,30,23,513.67,985.97
434,Tree - jenis belum teridentifikasi,963,874,969,907,1017,34,49,888.89,992.77
435,Tree - jenis belum teridentifikasi,25,595,994,599,999,5,6,597.2,996.36
436,Tree - jenis belum teridentifikasi,115,1193,989,1204,1005,12,17,1197.21,996.11
437,Tree - jenis belum teridentifikasi,247,479,996,503,1007,25,12,491.37,1001.43
438,Tree - jenis belum teridentifikasi,149,454,998,469,1008,16,11,460.95,1002.84
439,Tree - jenis belum teridentifikasi,99,503,998,512,1011,10,14,507.27,1004.09
440,Tree - jenis belum teridentifikasi,366,433,996,454,1027,22,32,443.49,1008.06
441,Tree - jenis belum teridentifikasi,414,1166,996,1188,1021,23,26,1177.39,1008.07
442,Tree - jenis belum teridentifikasi,1028,508,989,550,1030,43,42,531.5,1008.94
443,Tree - jenis belum teridentifikasi,410,384,1002,408,1022,25,21,394.76,1011.94
444,Tree - jenis belum teridentifikasi,28,592,1009,599,1014,8,6,594.96,1010.82
445,Tree - jenis belum teridentifikasi,604,779,1000,810,1024,32,25,795.38,1012.47
446,Tree - jenis belum teridentifikasi,163,346,1009,358,1030,13,22,351.69,1017.28
447,Tree - jenis belum teridentifikasi,264,369,1011,387,1029,19,19,377.04,1020.31
448,Tree - jenis belum teridentifikasi,211,930,1015,947,1035,18,21,937.95,1024.33
449,Tree - jenis belum teridentifikasi,291,768,1013,788,1032,21,20,776.09,1022.69
450,Tree - jenis belum teridentifikasi,187,1147,1018,1165,1030,19,13,1156.32,1023.75
451,Tree - jenis belum teridentifikasi,213,507,1015,519,1037,13,23,513.42,1026.38
452,Tree - jenis belum teridentifikasi,44,978,1026,983,1036,6,11,980.59,1031.3
453,Tree - jenis belum teridentifikasi,126,519,1030,533,1041,15,12,525.25,1034.9
454,Tree - jenis belum teridentifikasi,85,350,1030,358,1045,9,16,354.04,1038.94
455,Tree - jenis belum teridentifikasi,194,1894,1032,1913,1047,20,16,1901.85,1038.97
456,Tree - jenis belum teridentifikasi,82,1267,1036,1279,1046,13,11,1272.34,1041.18
457,Tree - jenis belum teridentifikasi,617,841,1022,863,1063,23,42,853.45,1040.79
458,Tree - jenis belum teridentifikasi,1872,768,1024,819,1079,52,56,794.28,1049.6
459,Tree - jenis belum teridentifikasi,135,1327,1041,1339,1053,13,13,1333.47,1047.41
460,Tree - jenis belum teridentifikasi,311,9,1041,30,1061,22,21,19.12,1050.74
461,Tree - jenis belum teridentifikasi,422,539,1040,565,1062,27,23,551.78,1050.8
462,Tree - jenis belum teridentifikasi,180,1173,1039,1185,1062,13,24,1179.36,1050.91
463,Tree - jenis belum teridentifikasi,142,2031,1043,2041,1061,11,19,2035.77,1052.67
464,Tree - jenis belum teridentifikasi,191,346,1045,357,1067,12,23,351.02,1056.87
465,Tree - jenis belum teridentifikasi,95,1063,1060,1073,1070,11,11,1068.03,1065.55
466,Tree - jenis belum teridentifikasi,719,1902,1055,1932,1086,31,32,1917.54,1069.68
467,Tree - jenis belum teridentifikasi,54,345,1076,354,1083,10,8,349.24,1078.89
468,Tree - jenis belum teridentifikasi,238,1152,1065,1171,1085,20,21,1160.44,1075.58
469,Tree - jenis belum teridentifikasi,3355,1273,1046,1367,1107,95,62,1317.89,1077.39
470,Tree - jenis belum teridentifikasi,51,1061,1080,1069,1086,9,7,1064.96,1082.84
471,Tree - jenis belum teridentifikasi,61,799,1080,803,1096,5,17,801.31,1088.36
472,Tree - jenis belum teridentifikasi,881,2024,1056,2047,1106,24,51,2037.64,1084.14
473,Tree - jenis belum teridentifikasi,291,1168,1073,1185,1101,18,29,1176.21,1088.64
474,Tree - jenis belum teridentifikasi,74,772,1087,782,1098,11,12,776.93,1092.39
475,Tree - jenis belum teridentifikasi,3934,1200,1051,1274,1130,75,80,1240.42,1089.07
476,Tree - jenis belum teridentifikasi,116,337,1087,348,1099,12,13,342.16,1092.47
477,Tree - jenis belum teridentifikasi,119,654,1093,666,1104,13,12,660.13,1099.13
478,Tree - jenis belum teridentifikasi,632,1904,1086,1931,1117,28,32,1916.7,1101.09
479,Tree - jenis belum teridentifikasi,205,1022,1089,1034,1110,13,22,1027.55,1100.5
480,Tree - jenis belum teridentifikasi,101,412,1105,427,1114,16,10,419.43,1108.75
481,Tree - jenis belum teridentifikasi,115,924,1102,935,1114,12,13,930.05,1107.96
482,Tree - jenis belum teridentifikasi,148,905,1104,919,1120,15,17,914.09,1112.98
483,Tree - jenis belum teridentifikasi,92,1002,1105,1019,1113,18,9,1011.25,1109.82
484,Tree - jenis belum teridentifikasi,301,1318,1106,1347,1121,30,16,1332.69,1113.91
485,Tree - jenis belum teridentifikasi,305,429,1099,454,1126,26,28,442.71,1112.58
486,Tree - jenis belum teridentifikasi,97,376,1112,389,1122,14,11,382.51,1116.82
487,Tree - jenis belum teridentifikasi,577,1762,1105,1791,1132,30,28,1775.9,1118.87
488,Tree - jenis belum teridentifikasi,267,390,1112,412,1138,23,27,400.12,1124.34
489,Tree - jenis belum teridentifikasi,165,1910,1115,1921,1131,12,17,1915.18,1123.88
490,Tree - jenis belum teridentifikasi,158,815,1122,837,1132,23,11,825.8,1127.1
491,Tree - jenis belum teridentifikasi,764,838,1113,878,1145,41,33,857.23,1128.55
492,Tree - jenis belum teridentifikasi,477,883,1118,915,1145,33,28,898.06,1130.23
493,Tree - jenis belum teridentifikasi,97,409,1120,420,1135,12,16,414.48,1127.3
494,Tree - jenis belum teridentifikasi,247,350,1122,366,1140,17,19,358.08,1131.1
495,Tree - jenis belum teridentifikasi,112,423,1121,434,1137,12,17,428.86,1129.85
496,Tree - jenis belum teridentifikasi,73,1928,1125,1937,1137,10,13,1932.4,1131.55
497,Tree - jenis belum teridentifikasi,126,375,1136,390,1148,16,13,383.05,1141.38
498,Tree - jenis belum teridentifikasi,381,871,1127,893,1149,23,23,881.8,1138.91
499,Tree - jenis belum teridentifikasi,50,442,1144,449,1153,8,10,445.96,1148.26
500,Tree - jenis belum teridentifikasi,289,356,1140,372,1160,17,21,363.71,1150.15
501,Tree - jenis belum teridentifikasi,1227,701,1132,738,1183,38,52,718.25,1157.73
502,Tree - jenis belum teridentifikasi,39,776,1152,782,1158,7,7,779.23,1154.77
503,Tree - jenis belum teridentifikasi,569,404,1138,436,1169,33,32,420.46,1154.49
504,Tree - jenis belum teridentifikasi,552,375,1149,412,1173,38,25,396.32,1159.3
505,Tree - jenis belum teridentifikasi,87,750,1172,760,1183,11,12,755.07,1178.18
506,Tree - jenis belum teridentifikasi,1428,1701,1161,1744,1206,44,46,1721.6,1184.24
507,Tree - jenis belum teridentifikasi,99,382,1183,396,1191,15,9,388.81,1186.99
508,Tree - jenis belum teridentifikasi,51,379,1198,387,1206,9,9,382.92,1202.67
509,Tree - jenis belum teridentifikasi,1825,631,1200,684,1256,54,57,658.02,1229.41
510,Tree - jenis belum teridentifikasi,563,1684,1218,1706,1258,23,41,1695.78,1233.96
511,Tree - jenis belum teridentifikasi,1548,1784,1209,1823,1266,40,58,1803.45,1239.67
512,Tree - jenis belum teridentifikasi,564,1705,1222,1727,1254,23,33,1716.89,1237.25
513,Tree - jenis belum teridentifikasi,1816,86,1249,134,1302,49,54,113.03,1274.46
514,Tree - jenis belum teridentifikasi,117,1772,1272,1787,1279,16,8,1779.65,1275.8
515,Tree - jenis belum teridentifikasi,80,1795,1273,1807,1279,13,7,1801.26,1276.31
516,Tree - jenis belum teridentifikasi,32,548,1305,554,1310,7,6,550.91,1307.16
517,Tree - jenis belum teridentifikasi,45,1301,1310,1306,1318,6,9,1303.36,1313.73
518,Tree - jenis belum teridentifikasi,1456,101,1303,146,1345,46,43,123.1,1325.66
519,Tree - jenis belum teridentifikasi,675,1985,1318,2018,1348,34,31,2001.99,1334.2
520,Tree - jenis belum teridentifikasi,218,1265,1367,1280,1383,16,17,1272.83,1375.75
521,Tree - jenis belum teridentifikasi,70,516,1374,524,1385,9,12,520.5,1379.89
522,Tree - jenis belum teridentifikasi,450,384,1388,414,1410,31,23,398.24,1398.36
523,Tree - jenis belum teridentifikasi,560,113,1387,148,1411,36,25,129.91,1399.28
524,Tree - jenis belum teridentifikasi,376,1472,1394,1488,1432,17,39,1479.83,1413.78
525,Tree - jenis belum teridentifikasi,115,384,1411,391,1430,8,20,386.56,1420.16
526,Tree - jenis belum teridentifikasi,267,1486,1424,1517,1442,32,19,1497.81,1432.93
527,Tree - jenis belum teridentifikasi,48,384,1432,402,1438,19,7,394.23,1435.73
528,Tree - jenis belum teridentifikasi,516,2024,1422,2047,1460,24,39,2039.14,1440.8
529,Tree - jenis belum teridentifikasi,48,353,1443,361,1450,9,8,356.38,1446.33
530,Tree - jenis belum teridentifikasi,150,395,1447,412,1465,18,19,401.89,1455.29
531,Tree - jenis belum teridentifikasi,103,419,1449,430,1464,12,16,424.21,1456.52
532,Tree - jenis belum teridentifikasi,331,1485,1443,1507,1467,23,25,1497.13,1456.05
533,Tree - jenis belum teridentifikasi,826,124,1446,161,1478,38,33,142.07,1461.22
534,Tree - jenis belum teridentifikasi,71,396,1467,408,1474,13,8,401.46,1470.46
535,Tree - jenis belum teridentifikasi,97,543,1473,552,1488,10,16,547.84,1480.54
536,Tree - jenis belum teridentifikasi,91,884,1481,895,1490,12,10,890.65,1485.6
537,Tree - jenis belum teridentifikasi,61,399,1489,407,1497,9,9,403.39,1493.0
538,Tree - jenis belum teridentifikasi,221,538,1493,556,1517,19,25,547.59,1502.67
539,Tree - jenis belum teridentifikasi,224,384,1502,405,1522,22,21,392.6,1511.14
540,Tree - jenis belum teridentifikasi,145,631,1511,646,1521,16,11,638.89,1515.86
541,Tree - jenis belum teridentifikasi,185,421,1514,435,1530,15,17,427.99,1523.14
542,Tree - jenis belum teridentifikasi,180,498,1514,511,1530,14,17,505.64,1522.18
543,Tree - jenis belum teridentifikasi,541,539,1516,574,1547,36,32,556.65,1534.45
544,Tree - jenis belum teridentifikasi,331,397,1522,416,1546,20,25,406.5,1535.99
545,Tree - jenis belum teridentifikasi,108,1192,1536,1209,1542,18,7,1200.31,1538.64
546,Tree - jenis belum teridentifikasi,125,2022,1536,2038,1549,17,14,2031.06,1542.38
547,Tree - jenis belum teridentifikasi,350,1209,1536,1231,1560,23,25,1219.35,1547.18
548,Tree - jenis belum teridentifikasi,249,1743,1536,1755,1559,13,24,1748.9,1547.2
549,Tree - jenis belum teridentifikasi,109,1958,1542,1973,1553,16,12,1964.88,1547.58
550,Tree - jenis belum teridentifikasi,49,335,1549,341,1558,7,10,338.39,1553.57
551,Tree - jenis belum teridentifikasi,197,1995,1536,2011,1558,17,23,2001.95,1549.52
552,Tree - jenis belum teridentifikasi,401,2002,1559,2030,1580,29,22,2016.14,1569.25
553,Tree - jenis belum teridentifikasi,437,1221,1555,1246,1582,26,28,1232.87,1569.5
554,Tree - jenis belum teridentifikasi,31,1977,1570,1983,1575,7,6,1979.74,1572.23
555,Tree - jenis belum teridentifikasi,1065,1191,1552,1227,1600,37,49,1206.44,1576.36
556,Tree - jenis belum teridentifikasi,1500,507,1536,536,1612,30,77,524.97,1570.18
557,Tree - jenis belum teridentifikasi,47,324,1580,331,1589,8,10,328.28,1584.74
558,Tree - jenis belum teridentifikasi,3347,457,1542,524,1624,68,83,492.79,1580.98
559,Tree - jenis belum teridentifikasi,3406,532,1536,597,1608,66,73,564.57,1576.07
560,Tree - jenis belum teridentifikasi,967,1741,1567,1773,1605,33,39,1757.51,1587.81
561,Tree - jenis belum teridentifikasi,129,2033,1581,2047,1592,15,12,2040.16,1586.29
562,Tree - jenis belum teridentifikasi,26,2017,1589,2021,1595,5,7,2018.77,1591.77
563,Tree - jenis belum teridentifikasi,158,1534,1581,1549,1598,16,18,1541.25,1592.18
564,Tree - jenis belum teridentifikasi,313,1215,1590,1234,1613,20,24,1223.43,1599.03
565,Tree - jenis belum teridentifikasi,1386,911,1577,962,1621,52,45,938.73,1600.57
566,Tree - jenis belum teridentifikasi,168,1235,1590,1248,1609,14,20,1241.11,1598.9
567,Tree - jenis belum teridentifikasi,114,1182,1598,1193,1614,12,17,1187.73,1606.18
568,Tree - jenis belum teridentifikasi,64,268,1606,281,1615,14,10,274.58,1610.02
569,Tree - jenis belum teridentifikasi,24,2014,1613,2019,1617,6,5,2015.96,1614.96
570,Tree - jenis belum teridentifikasi,1948,526,1607,586,1652,61,46,553.33,1626.19
571,Tree - jenis belum teridentifikasi,329,1535,1599,1550,1627,16,29,1542.01,1612.55
572,Tree - jenis belum teridentifikasi,90,2030,1613,2042,1623,13,11,2035.32,1618.17
573,Tree - jenis belum teridentifikasi,632,1138,1601,1170,1633,33,33,1152.81,1619.24
574,Tree - jenis belum teridentifikasi,307,507,1615,525,1635,19,21,516.72,1625.18
575,Tree - jenis belum teridentifikasi,793,1749,1606,1778,1640,30,35,1762.07,1622.2
576,Tree - jenis belum teridentifikasi,150,273,1621,288,1635,16,15,282.03,1627.79
577,Tree - jenis belum teridentifikasi,134,1274,1622,1286,1638,13,17,1280.07,1629.78
578,Tree - jenis belum teridentifikasi,125,1192,1626,1209,1638,18,13,1201.06,1631.57
579,Tree - jenis belum teridentifikasi,58,185,1630,192,1639,8,10,188.45,1633.71
580,Tree - jenis belum teridentifikasi,578,245,1620,278,1643,34,24,261.1,1631.76
581,Tree - jenis belum teridentifikasi,137,496,1625,510,1639,15,15,502.1,1633.04
582,Tree - jenis belum teridentifikasi,122,1886,1638,1902,1646,17,9,1893.8,1641.96
583,Tree - jenis belum teridentifikasi,165,1521,1638,1531,1665,11,28,1526.52,1649.01
584,Tree - jenis belum teridentifikasi,264,1739,1634,1755,1655,17,22,1747.07,1645.12
585,Tree - jenis belum teridentifikasi,97,1870,1641,1881,1650,12,10,1875.44,1645.18
586,Tree - jenis belum teridentifikasi,124,172,1641,183,1653,12,13,177.63,1646.65
587,Tree - jenis belum teridentifikasi,923,257,1634,301,1663,45,30,280.83,1650.2
588,Tree - jenis belum teridentifikasi,363,6,1644,26,1663,21,20,15.55,1654.1
589,Tree - jenis belum teridentifikasi,494,197,1640,223,1663,27,24,209.84,1653.09
590,Tree - jenis belum teridentifikasi,174,1190,1646,1203,1663,14,18,1196.79,1655.2
591,Tree - jenis belum teridentifikasi,67,233,1658,245,1663,13,6,238.19,1660.73
592,Tree - jenis belum teridentifikasi,135,1716,1665,1729,1678,14,14,1722.48,1671.04
593,Tree - jenis belum teridentifikasi,145,1390,1669,1404,1684,15,16,1398.05,1676.34
594,Tree - jenis belum teridentifikasi,198,1826,1668,1841,1684,16,17,1832.81,1676.49
595,Tree - jenis belum teridentifikasi,61,505,1683,511,1693,7,11,508.62,1687.98
596,Tree - jenis belum teridentifikasi,1020,1629,1676,1665,1715,37,40,1647.55,1692.38
597,Tree - jenis belum teridentifikasi,598,1758,1679,1792,1704,35,26,1773.96,1691.19
598,Tree - jenis belum teridentifikasi,40,2028,1689,2034,1695,7,7,2031.05,1692.35
599,Tree - jenis belum teridentifikasi,1011,1830,1681,1871,1721,42,41,1849.05,1696.29
600,Tree - jenis belum teridentifikasi,51,1977,1702,1983,1711,7,10,1980.43,1706.69
601,Tree - jenis belum teridentifikasi,129,1773,1704,1785,1717,13,14,1779.09,1710.71
602,Tree - jenis belum teridentifikasi,157,1950,1708,1965,1721,16,14,1957.36,1714.29
603,Tree - jenis belum teridentifikasi,136,1919,1710,1934,1722,16,13,1925.61,1715.28
604,Tree - jenis belum teridentifikasi,1772,1786,1688,1834,1744,49,57,1809.37,1713.81
605,Tree - jenis belum teridentifikasi,92,1901,1713,1910,1725,10,13,1905.49,1719.16
606,Tree - jenis belum teridentifikasi,381,764,1715,784,1742,21,28,773.33,1728.05
607,Tree - jenis belum teridentifikasi,61,1943,1728,1951,1738,9,11,1946.77,1733.36
608,Tree - jenis belum teridentifikasi,287,602,1728,624,1749,23,22,614.51,1737.22
609,Tree - jenis belum teridentifikasi,63,585,1739,595,1749,11,11,590.38,1743.54
610,Tree - jenis belum teridentifikasi,74,1688,1738,1702,1744,15,7,1694.34,1740.72
611,Tree - jenis belum teridentifikasi,920,1705,1718,1740,1756,36,39,1722.44,1739.95
612,Tree - jenis belum teridentifikasi,2537,608,1705,677,1774,70,70,642.94,1741.47
613,Tree - jenis belum teridentifikasi,128,1954,1739,1967,1752,14,14,1959.49,1745.74
614,Tree - jenis belum teridentifikasi,63,1536,1743,1542,1753,7,11,1538.51,1748.05
615,Tree - jenis belum teridentifikasi,1469,1829,1715,1869,1777,41,63,1848.5,1745.71
616,Tree - jenis belum teridentifikasi,156,1976,1734,1991,1753,16,20,1983.72,1743.94
617,Tree - jenis belum teridentifikasi,79,1883,1744,1891,1755,9,12,1887.16,1748.87
618,Tree - jenis belum teridentifikasi,81,1680,1750,1692,1758,13,9,1686.02,1753.83
619,Tree - jenis belum teridentifikasi,1077,1995,1728,2031,1773,37,46,2013.52,1749.62
620,Tree - jenis belum teridentifikasi,201,1779,1741,1794,1761,16,21,1786.57,1752.94
621,Tree - jenis belum teridentifikasi,208,1906,1746,1924,1762,19,17,1914.14,1755.01
622,Tree - jenis belum teridentifikasi,115,1692,1754,1707,1767,16,14,1699.4,1759.07
623,Tree - jenis belum teridentifikasi,257,610,1751,628,1771,19,21,618.56,1762.0
624,Tree - jenis belum teridentifikasi,92,1812,1756,1821,1767,10,12,1816.51,1761.59
625,Tree - jenis belum teridentifikasi,822,1163,1749,1203,1780,41,32,1182.62,1764.41
626,Tree - jenis belum teridentifikasi,720,1705,1755,1743,1781,39,27,1724.65,1767.57
627,Tree - jenis belum teridentifikasi,34,1963,1765,1970,1771,8,7,1966.41,1768.12
628,Tree - jenis belum teridentifikasi,623,833,1775,873,1796,41,22,850.99,1786.57
629,Tree - jenis belum teridentifikasi,543,913,1779,946,1812,34,34,927.5,1795.9
630,Tree - jenis belum teridentifikasi,99,2021,1804,2033,1817,13,14,2027.17,1810.01
631,Tree - jenis belum teridentifikasi,103,1958,1803,1966,1819,9,17,1962.11,1811.29
632,Tree - jenis belum teridentifikasi,32,1985,1808,1991,1813,7,6,1987.81,1810.44
633,Tree - jenis belum teridentifikasi,82,1563,1809,1574,1821,12,13,1569.05,1813.27
634,Tree - jenis belum teridentifikasi,750,916,1806,956,1831,41,26,934.32,1818.62
635,Tree - jenis belum teridentifikasi,2315,822,1794,872,1856,51,63,848.92,1823.51
636,Tree - jenis belum teridentifikasi,1174,871,1792,897,1844,27,53,883.98,1820.93
637,Tree - jenis belum teridentifikasi,385,1365,1822,1391,1845,27,24,1378.64,1832.47
638,Tree - jenis belum teridentifikasi,153,1847,1827,1861,1840,15,14,1855.1,1834.44
639,Tree - jenis belum teridentifikasi,39,1560,1839,1569,1844,10,6,1564.13,1841.56
640,Tree - jenis belum teridentifikasi,295,1826,1833,1844,1853,19,21,1834.45,1842.36
